genres,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity
denver indie,279837.5,0.370883333,0.560333333,0.6085,0.1206,0.244916667,-7.880833333,0.034583333,112.9946667,0.4866,0,2,45.83333333
derby indie,259893,0.033,0.815,0.605,0.684,0.114,-9.118,0.0368,102.643,0.795,0,5,64
desert blues,360091.75,0.495291667,0.454541667,0.450291667,0.210256917,0.138804167,-12.25945833,0.041954167,141.1380833,0.411916667,1,7,50.83333333
desi hip hop,267912.7239,0.431068091,0.673081358,0.547456504,0.085941931,0.15021053,-9.918332399,0.097191733,105.6211899,0.620271076,1,5,37.7934127
desi pop,291615.8786,0.450179681,0.647291676,0.565621578,0.083878149,0.159014938,-9.407819004,0.095985698,108.6831073,0.65410623,1,7,36.44505878
destroy techno,225759.9583,0.059498514,0.612847222,0.743236111,0.192194694,0.192554167,-5.990166667,0.060977778,121.2349306,0.354991667,1,10,64.63888889
detroit hip hop,230785.4374,0.104055866,0.713009663,0.730752533,0.016418126,0.271194912,-5.335765937,0.215950764,104.8950529,0.55797051,1,1,52.79280869
detroit house,318294.65,0.108265,0.71215,0.7188,0.48845,0.15175,-11.9659,0.06056,119.02,0.64469,1,3,51.25
detroit techno,352827.9,0.0457075,0.7649,0.6103,0.8018,0.3539,-12.3574,0.06666,121.304,0.32694,1,11,45
detroit trap,220658.5134,0.116241872,0.725121836,0.690415107,0.032044092,0.186450784,-7.506596168,0.253032264,116.8163801,0.529311898,1,1,55.56105169
detske pisnicky,71019,0.882,0.146,0.283,2.06E-06,0.0866,-13.291,0.0339,177.275,0.217,1,3,0
detskie pesni,122592.75,0.51585,0.58925,0.30075,0.00026308,0.156025,-15.66625,0.1077,119.2475,0.714,0,7,31.25
devon indie,201072,0.424,0.591,0.415,0.000299,0.111,-6.936,0.0437,90.483,0.197,1,6,51
dfw rap,256442.374,0.157647004,0.755669007,0.654043728,0.001343226,0.150593038,-7.063800578,0.222752492,139.7346317,0.558965055,1,4,50.59244054
dhrupad,220379.1429,0.986125,0.580053571,0.157342857,0.432419404,0.148521429,-12.92244643,0.158055357,87.86705357,0.540410714,1,5,10
digital hardcore,253000.8667,0.1625636,0.6402,0.796666667,0.28615564,0.297933333,-6.364533333,0.040433333,119.2965333,0.3914,0,11,54
dinner jazz,204062,0.794666667,0.578666667,0.213,0.899666667,0.108733333,-16.57266667,0.034,115.4446667,0.427333333,1,0,45.66666667
dirty south rap,261435.7161,0.095788484,0.74305279,0.673436977,0.00455985,0.216088507,-6.561650584,0.202828184,123.506296,0.56876766,1,1,46.85944812
dirty texas rap,287585.6955,0.135643654,0.800990385,0.544195513,0.021929351,0.205328846,-7.966378205,0.233829487,132.2021026,0.559035256,1,1,39.52564103
disco,290873.6492,0.253289225,0.664736714,0.618455522,0.091278983,0.172560494,-10.35519297,0.060315118,116.3947058,0.712328856,1,0,40.04307457
disco house,272340.8837,0.070494308,0.700831898,0.782151689,0.146177473,0.193210523,-7.15705998,0.080622043,125.1277674,0.640457327,1,7,53.04337856
disney,175996.3081,0.690209915,0.490753465,0.381812037,0.049587263,0.187631022,-13.22620233,0.096584776,107.267535,0.507893202,1,0,46.09673857
diva house,300328.9007,0.053463625,0.702517487,0.75550996,0.162173803,0.166552275,-9.520834017,0.053500652,122.5001954,0.725706186,1,5,47.6639789
dixieland,200662.7491,0.835424293,0.544280136,0.403208924,0.325987137,0.215919651,-12.03050856,0.077709267,119.3363343,0.650464901,1,8,10.02864045
diy emo,217264.4444,0.026518444,0.344555556,0.72,0.014890833,0.302711111,-8.290111111,0.047588889,146.5473333,0.434111111,1,6,56.66666667
djent,245112.25,0.096779446,0.480761111,0.869305556,0.294057704,0.231095556,-6.082177778,0.114429444,128.8135389,0.317285556,1,1,42.49444444
dmv rap,208604.1808,0.181717235,0.70842424,0.616478246,0.065059338,0.158374825,-7.642915021,0.181953044,126.7858518,0.416590241,0,1,62.46601875
dominican pop,265206.3713,0.36713219,0.726322666,0.65040676,0.027453281,0.156579592,-7.697326666,0.070113001,126.9805498,0.804544424,1,7,44.29546881
dong-yo,80927,0.259,0.829,0.886,0,0.0559,-1.746,0.112,115.056,0.777,1,8,77
doo-wop,153572.5032,0.670557088,0.509742603,0.476649533,0.011066032,0.20198908,-10.06949348,0.053936545,123.0385672,0.651558344,1,7,31.55056261
doom metal,310771.7827,0.060831809,0.290228513,0.775251225,0.420763918,0.233140074,-8.591895016,0.056061397,122.91775,0.321945343,1,11,37.95710784
doujin,113580,0.267,0.739,0.641,0.803,0.103,-12.376,0.0538,93.007,0.713,1,0,70
downtempo,296858.887,0.265797651,0.60649373,0.587941292,0.406804781,0.162806487,-9.352484025,0.067844575,118.8840925,0.424440919,1,7,48.67553967
drama,379686.2308,0.929509615,0.518384615,0.370067308,0.001282418,0.339688462,-14.43329808,0.399303846,109.098,0.467682692,1,10,7.942307692
dream pop,277729.3598,0.31257059,0.430869742,0.566873035,0.387816811,0.16460556,-10.64413082,0.046448467,123.4373666,0.364343779,1,7,43.95101061
dream trance,302288.8571,0.043453333,0.627380952,0.871238095,0.481671905,0.169619048,-9.081571429,0.041247619,130.7755714,0.486857143,1,1,52.28571429
dreamgaze,372049,0.039294,0.279833333,0.750833333,0.173333333,0.17985,-9.773666667,0.046983333,111.3756667,0.293,1,11,39.83333333
dreamo,231997.076,0.148374304,0.488634826,0.766706227,0.024941972,0.230487843,-6.361160335,0.056464014,130.6718445,0.480337482,1,11,44.52950938
drift,387566.1571,0.88265,0.229565357,0.109843571,0.793139548,0.10631,-25.01826429,0.040226786,101.670475,0.092804643,1,4,49.96785714
drill,227064.706,0.195491398,0.643099993,0.663249315,0.084997016,0.204073126,-6.965928281,0.142197764,121.2658385,0.472290365,1,1,57.93582271
drill and bass,303598.3889,0.184948926,0.610314815,0.62387037,0.727759259,0.146238889,-11.2325,0.056527778,117.876463,0.434698148,1,11,44.03703704
drone,369324.884,0.803625123,0.288827057,0.200828504,0.754567453,0.133457168,-20.90995192,0.042073855,104.8056341,0.157142417,1,11,39.3139096
drone ambient,160000,0.991,0.153,0.214,0.944,0.133,-28.989,0.0415,68.834,0.0328,0,4,64
drone folk,182228.7833,0.649183333,0.46105,0.3457125,0.542522458,0.122230833,-13.41,0.0736125,106.3378667,0.327594167,1,11,25.20833333
drone metal,372402.8889,0.060011521,0.322072222,0.6605,0.773722222,0.219544444,-10.498,0.048405556,113.2382222,0.215805556,1,5,40.88888889
drum and bass,289256.0235,0.077093479,0.515694118,0.738807843,0.288324308,0.221199412,-8.446643137,0.084868922,131.6426539,0.368962745,1,2,45.11666667
dub,233278.871,0.227289643,0.763820557,0.502636464,0.142301543,0.149073956,-10.59733769,0.133877991,117.7723471,0.743114237,1,7,39.08073931
dub metal,259680,1.00E-05,0.389,0.784,0.809,0.313,-11.165,0.0578,124.9553333,0.290333333,1,4,37.66666667
dub poetry,246723.9524,0.023453762,0.777285714,0.578904762,0.0113754,0.106214286,-10.79538095,0.247047619,145.8913333,0.650285714,0,10,43.28571429
dub techno,337433.25,0.4483425,0.445375,0.372025,0.675125,0.1562375,-16.980625,0.0429125,122.032625,0.2332625,1,5,41.375
dubstep,288232.3952,0.160167595,0.573647619,0.709128571,0.135736576,0.166252381,-5.899880952,0.076029524,136.7421762,0.307112381,1,11,50.31904762
duduk,288000,0.994666667,0.135333333,0.134233333,0.897,0.117,-19.12533333,0.046533333,86.14,0.048166667,1,7,37
duluth indie,206089.4167,0.545297917,0.507833333,0.6888125,0.147458002,0.173454167,-7.570333333,0.049233333,119.0883958,0.666645833,1,9,49.52083333
dunedin indie,189820,0.6365,0.668,0.372,0.176,0.21205,-15.0065,0.2329,126.7045,0.513,1,1,42.5
dunedin sound,190348.375,0.55575,0.631,0.45825,0.168625,0.2689,-14.065,0.241425,126.993,0.662125,1,0,39.375
dungeon synth,356480,0.001325495,0.263833333,0.768166667,0.768183333,0.326033333,-9.345,0.057366667,111.0275,0.241016667,1,4,42.83333333
duranguense,196556.7418,0.346415797,0.684135771,0.641337049,0.019480819,0.146485101,-6.509063469,0.066597324,126.3900524,0.822982908,1,7,44.70623927
dusseldorf electronic,309439.7045,0.323929182,0.605931818,0.575386364,0.599986591,0.213431818,-12.80656818,0.077456818,114.1270909,0.438106818,1,1,36.11363636
dutch blues,206333,0.189,0.406,0.526,0.0024,0.305,-8.882,0.0293,183.842,0.411,0,7,43
dutch cabaret,206741.6667,0.922333333,0.613,0.389333333,0.233336667,0.396666667,-13.11533333,0.443033333,106.593,0.811333333,1,9,12.66666667
dutch death metal,279093,3.95E-05,0.306,0.989,0.00041,0.27,-5.087,0.109,103.006,0.134,1,2,37
dutch edm,227345.9921,0.085518643,0.660190476,0.88231746,0.039819397,0.163710317,-3.967619048,0.074139683,122.5715159,0.537814286,1,11,57.81746032
dutch folk,113053,0.975,0.721,0.0554,0.0166,0.18,-20.666,0.265,125.399,0.81,1,3,15
dutch hip hop,175041.819,0.099220762,0.785742857,0.641933333,0.006433956,0.145701905,-5.499380952,0.16504381,110.9592286,0.541504762,0,0,71.36190476
dutch house,200679.9323,0.074422367,0.67083658,0.80762987,0.10394128,0.187625649,-5.360153247,0.082630693,118.496387,0.491494156,1,8,55.49675325
dutch indie,204787.6,0.62831,0.5422,0.38528,0.139851,0.1694,-14.6202,0.1005,116.4864,0.39228,1,9,36.8
dutch jazz,557867,0.974,0.316,0.0779,0.623,0.706,-21.44,0.0492,175.219,0.145,1,8,38
dutch metal,271448.0556,0.077800306,0.311277778,0.895166667,0.000324688,0.215877778,-5.094166667,0.082855556,118.1162222,0.148722222,1,10,45.88888889
dutch pop,196717.2098,0.253689066,0.647634033,0.664939394,0.1047923,0.161782284,-6.810990676,0.098067133,121.0645711,0.496331002,0,7,51.64568765
dutch prog,288122.1,0.198422,0.42995,0.6922,0.395180095,0.0848,-9.3961,0.03637,100.15575,0.40375,1,11,45.2
dutch rock,226397.37,0.3252679,0.55444,0.60699,0.146473519,0.161465,-8.88572,0.102089,115.94215,0.5976,1,11,35.54
dutch trance,222331.2778,0.031013876,0.633722222,0.8575,0.457702322,0.188266667,-6.796361111,0.075366667,134.0732222,0.347416667,0,11,53.83333333
dutch trap pop,163410.6667,0.103222667,0.8138,0.707266667,0.005968,0.216906667,-4.437133333,0.162133333,104.8268,0.613866667,0,8,75.46666667
e6fi,234477.9648,0.310399639,0.494630273,0.632477772,0.299063052,0.193771739,-10.05763846,0.055817553,117.5722612,0.517990875,1,9,39.79543196
early avant garde,366816.9871,0.79300695,0.561680778,0.151210116,0.099085787,0.202981375,-19.50953433,0.448063812,120.2710446,0.368196196,1,11,2.107034413
early modern classical,274592.4234,0.917625323,0.298295418,0.170946342,0.617329896,0.171115665,-20.19203512,0.053601545,102.1798093,0.201725095,1,7,8.428692434
early music,226817.9864,0.928924566,0.333333293,0.146052429,0.521667152,0.143154573,-20.66281196,0.057638579,96.7210062,0.286235069,1,7,17.10926643
early music choir,234349.2,0.9714,0.215,0.16052,0.4434,0.15704,-22.0524,0.04796,104.998,0.07828,1,7,42.2
early music ensemble,236172.0476,0.88085119,0.34014881,0.189377976,0.403661546,0.17202381,-20.81979167,0.040007143,95.951875,0.29583631,1,2,38.2797619
early reggae,183242.7861,0.534866667,0.767791667,0.472502778,0.072588851,0.123895278,-10.490575,0.106608611,96.63154444,0.801138889,1,10,27.50277778
early romantic era,275582.8648,0.923450097,0.391935603,0.184486605,0.547800147,0.162536585,-18.89001678,0.053883834,109.285665,0.376577507,1,5,8.994308895
early synthpop,260919.5386,0.082261734,0.65497126,0.61057203,0.193503993,0.185704064,-13.18339117,0.050427477,125.9610577,0.63581081,1,2,37.33008658
early us punk,187725.9555,0.103194137,0.412378906,0.847871469,0.035725791,0.270355618,-7.883886065,0.100566075,136.3221618,0.568016111,1,9,33.12839159
east coast hip hop,257954.2237,0.149083138,0.741277743,0.694803147,0.014209179,0.217836866,-8.252647461,0.255549357,109.2379351,0.63367435,1,1,44.06077027
east coast reggae,251926.1759,0.149672602,0.682069444,0.578888889,0.070678802,0.166101852,-7.834162037,0.073158796,111.41325,0.701273148,1,7,46.91666667
eastern bloc groove,180078,0.0688,0.656,0.792,0.654,0.091,-7.121,0.0478,93.804,0.498,1,2,46
easy listening,187346.2067,0.741114481,0.417875991,0.340022374,0.35141376,0.20604272,-13.15082486,0.052028263,112.8949055,0.439155099,1,5,21.06227872
easycore,184813.0974,0.120448147,0.549819481,0.918714286,0.00244267,0.214346753,-3.988850649,0.130598701,126.6563545,0.565258442,1,8,46.20649351
eau claire indie,283881.31,0.716360966,0.471979871,0.431248148,0.376760583,0.115381763,-11.608907,0.053893398,121.9951494,0.365266787,1,9,46.73188406
ebm,302266.3333,0.031501871,0.606954861,0.754475694,0.446933964,0.269280903,-9.982788194,0.071231944,124.7935434,0.44623316,1,7,33.61458333
ecm-style jazz,361535.2066,0.7867489,0.377494487,0.236277327,0.649031523,0.146569018,-20.63118005,0.045107685,110.8357268,0.288115347,0,0,40.54223195
ectofolk,261853.3538,0.578240901,0.534075995,0.405311847,0.035830026,0.146093867,-10.97915224,0.039446226,113.5728653,0.390105468,1,11,43.27367703
ecuadorian pop,237856.1399,0.476854762,0.728267857,0.612002976,0.000290746,0.206885714,-8.739297619,0.07113125,114.5176548,0.697068452,1,11,56.61011905
edm,233547.9576,0.114521219,0.623410806,0.755620553,0.127587309,0.195973629,-5.71632405,0.086654275,125.9219119,0.41506822,1,11,58.1045042
edmonton indie,179201.3095,0.164293923,0.652571429,0.636702381,0.104263968,0.194658929,-7.054589286,0.105806548,116.6499345,0.45875,1,1,59.875
egyptian pop,236204,0.096911111,0.758333333,0.750666667,8.65E-06,0.165433333,-8.576,0.054144444,132.4411111,0.825222222,0,5,52.11111111
egyptian traditional,250146.5,0.829,0.6295,0.2005,0.035752045,0.09005,-17.5505,0.0903,91.1795,0.504,1,6,28.5
el paso indie,292573.2343,0.194213324,0.346122222,0.694386111,0.187137124,0.286919444,-7.31555463,0.107753889,121.6894481,0.249004815,0,7,46.03518519
electra,215438.5556,0.255564722,0.679548611,0.629375,0.234340458,0.168655556,-7.042611111,0.126056944,119.7395417,0.358111111,1,6,58.04861111
electric bass,295347.4402,0.533909905,0.608442154,0.420937007,0.352266798,0.145349824,-14.74006719,0.063037097,112.2301354,0.57622287,1,7,31.11761302
electric blues,265905.7484,0.38501327,0.549134231,0.554762253,0.108739114,0.209161229,-10.73996969,0.054957832,120.0332215,0.639394104,1,2,33.84774611
electro,307822.5407,0.113627098,0.790607496,0.663142431,0.140755258,0.194262035,-10.58193445,0.139604788,113.3693567,0.657220908,1,7,37.56776224
electro house,234670.7088,0.070973945,0.634478694,0.781685224,0.142927139,0.195727479,-5.250217576,0.093794071,126.6108112,0.425146402,1,11,57.59167489
electro jazz,297589.4,0.2227,0.7181,0.7686,0.53541446,0.15624,-8.631,0.05363,110.0121,0.6552,1,6,50
electro latino,224531.9397,0.139869741,0.727989116,0.792328757,0.039104235,0.185502474,-5.196056184,0.09263475,117.4240125,0.702124088,1,11,50.74706246
electro swing,267669.3103,0.223425128,0.689996154,0.655017949,0.23796374,0.153562564,-7.757391026,0.096698462,107.9920795,0.667555128,1,7,46.40769231
electro-industrial,295308.3167,0.041262202,0.600547222,0.810166667,0.470371305,0.323524444,-8.774583333,0.048212778,120.8975861,0.418575833,1,6,36.075
electroclash,253327.0192,0.090265646,0.618903846,0.79,0.177403801,0.174511538,-5.781923077,0.087340385,129.9839231,0.562346154,0,10,46.5
electrofox,223017.7,0.150404,0.75,0.7443,0.30563756,0.07313,-8.111,0.10056,131.9962,0.8543,1,5,31.7
electronic djent,278423,0.002305,0.455666667,0.750333333,0.824666667,0.163666667,-8.204666667,0.062166667,128.4243333,0.1381,1,7,64
electronic rock,265391.5627,0.061887485,0.576765413,0.801904866,0.10538985,0.217650072,-5.840188409,0.057788901,133.111701,0.467971294,1,7,45.96287336
electronic trap,233110.6079,0.084634143,0.655933543,0.757964103,0.132297812,0.20416856,-5.707099279,0.121298269,132.5401257,0.409333762,1,1,55.92486772
electronica,300136.6836,0.254739001,0.616810272,0.612711793,0.392591045,0.178839266,-9.503325266,0.06146162,118.3944702,0.44186353,1,7,49.70371794
electronica argentina,189243.6667,0.259966667,0.581333333,0.689666667,0.001456,0.163766667,-6.934333333,0.033466667,128.5766667,0.669,0,4,63.33333333
electropop,230157.123,0.205744313,0.633839241,0.663991051,0.058503292,0.176914929,-6.575462324,0.077679329,121.6984437,0.462671393,1,11,57.74970668
electropowerpop,206262.4938,0.037232735,0.548252851,0.796417763,0.003568905,0.202995943,-6.144159618,0.097798784,139.4096254,0.541925,1,9,49.79649123
emo,220244.6054,0.072234491,0.453150192,0.807508477,0.06346313,0.200815432,-5.998365744,0.072569459,131.8031149,0.455088561,1,9,45.14048526
emo punk,224003.5284,0.053962014,0.404926894,0.798886364,0.138709513,0.204135417,-6.917990152,0.057596742,129.3658163,0.42536553,1,9,38.45681818
emo rap,191419.0506,0.280798364,0.672541707,0.592484225,0.04896918,0.184045643,-8.643981153,0.153228609,118.2069896,0.375437896,1,11,62.06655365
emocore,209208.9333,0.002290467,0.292866667,0.887466667,0.208982722,0.286333333,-6.850666667,0.07006,121.258,0.338533333,1,7,31.2
english baroque,162675.1903,0.867002778,0.32183006,0.140781454,0.476361839,0.163313393,-17.29179107,0.048487183,102.9216484,0.359984167,1,0,11.58353175
english indie rock,206181.3492,0.068543619,0.476142857,0.805698413,0.000366356,0.162844444,-4.413952381,0.054153968,142.3400476,0.568947619,0,2,49.74603175
english renaissance,200671.5417,0.978125,0.35765,0.129225,0.490304167,0.103291667,-21.112125,0.168175,80.35829167,0.3619875,1,0,12.5
enka,197323.6615,0.603830769,0.4122,0.326349231,8.99E-05,0.275161538,-12.30036923,0.046129231,125.1695231,0.404523077,1,7,44.38461538
entehno,195973.3854,0.819664415,0.550053723,0.42690339,0.216976578,0.184230008,-11.31198126,0.04776212,114.7268255,0.647339418,0,2,17.29328635
environmental,364372.2677,0.236542865,0.168383699,0.661470698,0.795524727,0.517715125,-18.20290191,0.067135842,86.09886935,0.07655818,1,2,59.11581716
epic doom,418610.5556,0.000218267,0.219555556,0.831666667,0.030825222,0.130133333,-4.667444444,0.067433333,113.5176667,0.200133333,1,4,34.66666667
epicore,234193.0448,0.266797092,0.475057595,0.572087033,0.516532937,0.135312958,-10.96306945,0.063094525,118.0339788,0.316371495,1,7,51.46470072
erhu,175733,0.858,0.2175,0.226,0.396,0.3495,-12.98,0.0361,89.968,0.364,1,7,37
escape room,230981.1429,0.176732503,0.669104166,0.655139495,0.067126552,0.203733055,-6.894150447,0.157624816,120.622105,0.489923149,1,0,55.70582407
esperanto,173166,0.904,0.245,0.405,0.873,0.0883,-11.027,0.0445,80.576,0.0379,1,7,0
